index,start,end,text
60,0.0,0.0,"But other stuff will be interesting at the moment, finances, finance, as I said, we've got, you can manage all the commission that you get and give."
61,0.0,0.0,"And if you want to work with, you know, with invoicing, it makes you the invoicing automatically."
62,0.0,0.0,"If you're working with CRG deals, we have a feature that calculates it automatically."
63,0.0,0.0,And you want to see or it's okay.
64,0.0,0.0,"Yes, yes, I want to see."
65,0.0,0.0,Okay.
66,0.0,0.0,It's basically called special deal.
67,0.0,0.0,"And any special, we've got right now, the, the first one conversions guarantee."
68,0.0,0.0,"And you're basically inputting all the deal that you have the name, how much, what is the guarantee."
69,0.0,0.0,"The payment cycle date, and you can do a walking hours, days, status says, and the end of the payment cycle, the system checks it and calculates it automatically."
70,0.0,0.0,"And it's issuing for you an invoice with explanation how much you need to get and with all the explanation, all automatically."
71,0.0,0.0,"As I understand, if a partner have value above 13%, for example, 15, this deal, give him."
72,0.0,0.0,So it's okay.
73,0.0,0.0,Right.
74,0.0,0.0,"No, no, so it's okay."
75,0.0,0.0,"If the, if the guarantee, if the advertiser gave you guarantee 13%."
76,0.0,0.0,Okay.
77,0.0,0.0,And he has done five 15% is okay.
78,0.0,0.0,But if he converted in 10%.
79,0.0,0.0,Okay.
80,0.0,0.0,Then he needs to pay you more.
81,0.0,0.0,Yes.
82,0.0,0.0,Yes.
83,0.0,0.0,Understand.
84,0.0,0.0,So yes.
85,0.0,0.0,And you can do back to back.
86,0.0,0.0,"You can do the deal over here also with your, at the moment it's your media buying, but in the future, when you will be affiliate network, you can do back to back with the affiliate as well."
87,0.0,0.0,Okay.
88,0.0,0.0,A report with many reports.
89,0.0,0.0,I will just show you the most important one is the leads report.
90,0.0,0.0,"Leads, FTDs."
91,0.0,0.0,Yes.
92,0.0,0.0,I think this is the same.
93,0.0,0.0,"But yeah, I'm sure the FTDs."
94,0.0,0.0,It's just so the leads report.
95,0.0,0.0,This is the information that you can see that we are collecting for you.
96,0.0,0.0,Okay.
97,0.0,0.0,"We have over here, the sales status says."
98,0.0,0.0,"And if you're over, you can see also the history of the sales status says we have a lead score, which is very, it's a new feature."
99,0.0,0.0,I don't have data for it.
100,0.0,0.0,But basically it will show it will give a score to the lead.
101,0.0,0.0,"And it will show you everything why, why he got this score."
102,0.0,0.0,"I will tell them to add me data and I just didn't get me data, but it's a very, very nice feature."
103,0.0,0.0,"And over here you will see information about what is the rotation of this lead, what was the rotation before helps you to understand a lot of processes."
104,0.0,0.0,"And bugs and if something fails, why it fails, although you can always ask our team, can you help me to find out why this lead failed?"
105,0.0,0.0,Okay.
106,0.0,0.0,"Okay, in any case, so this is the lead report."
107,0.0,0.0,"By the way, you can also, if some of the leads fail, you can click over here and you can re-register them from here."
108,0.0,0.0,It's like injection.
109,0.0,0.0,"Yes, but on a small scale, you can also upload the list and you know, inject."
110,0.0,0.0,"Yes, but this is the registration of this lead."
111,0.0,0.0,"You can register them to the same white label, to a different, to the same advertiser, a different advertiser with some rules, you know, you've got whatever you need over here."
112,0.0,0.0,"And of course, you've got advanced field terms, we'd include and exclude."
113,0.0,0.0,"You can also, this is the auto refresh, where is I was looking for another over here, you can actually decide which days, which either is also time frame over here, you want to have the reports and everything."
114,0.0,0.0,You can move the weekend if you want.
115,0.0,0.0,"Convergence report, it's basically the same, just convergence, okay."
116,0.0,0.0,"Sorry, where I can see what advertisers was rejected and what errors, what type of here."
117,0.0,0.0,"You can see on the needs report over here, you will see once again, I'm going back to the, I show it to you."
118,0.0,0.0,"Okay, it's over here, you will see in the action, you'll see the information here."
119,0.0,0.0,"Okay, I assume that you will see also it in the API request, probably a lot."
120,0.0,0.0,"But you can, I told you, you can ask the team, you can ask the team to check for you why."
121,0.0,0.0,"Okay, whoever we request, there are many places that you can see, I know Leslie, I'm not doing, you know, I'm not managing a network, so I'm not using it on the day to day."
122,0.0,0.0,"Okay, so a generate report is a very good report that gives you basically to cut three layers."
123,0.0,0.0,"Okay, for example, affiliate advertiser in country and you can filter between these three layers."
124,0.0,0.0,"It's also very good report, we've got aggregation report, not many, many reporters, you can see over here."
125,0.0,0.0,"Permission, if you have a team, okay, everything in our system, you can control everything in our system to decide who will see what."
126,0.0,0.0,"Everything, every column, every data, every feature, okay."
127,0.0,0.0,"You decide what are your user will use, of course, as an admin, everything is open for you, but you can do any role, different permissions, okay."
128,0.0,0.0,"You can see really thousands of permissions, everything is with permissions."
129,0.0,0.0,"Yeah, marketing tool, catalog, alert system, you can create different triggers and you get them into telegram, email, conversion and different conditions, very good alert system."
130,0.0,0.0,"This is basically not many other stuff, but this is in general, if you have any question, I'm sure everything that you need, we will have, okay."
131,0.0,0.0,"Yes, can you show FTDs how it looks?"
132,0.0,0.0,We move utter leads from leads to other.
133,0.0,0.0,The conversion reports?
134,0.0,0.0,"Yes, yes, yes."
135,0.0,0.0,"It's audio, this is the conversion."
136,0.0,0.0,"I don't know if I have data over here, but it's very, it's like the lead, just the conversion, you know."
137,0.0,0.0,"Yes, understand, also important."
138,0.0,0.0,"One second, let me see, maybe they need to put me in."
139,0.0,0.0,"Yes, please, yes."
140,0.0,0.0,Important bulk injections.
141,0.0,0.0,"Okay, it's over here."
142,0.0,0.0,Import leads.
143,0.0,0.0,"You basically, you can decide from which source it's coming, what offer or what advertiser you want it to go."
144,0.0,0.0,"You upload your list over here, your CSV, you've got some rule over here."
145,0.0,0.0,"Basically, that's it, you know, it gives you and it puts it everything."
146,0.0,0.0,"Well, you can do with the queue, so it won't be injection immediately, you can do immediately, whatever you want."
147,0.0,0.0,"It's good, I think I don't have questions."
148,0.0,0.0,"I just showed you, we have, listen, we have really a lot, a lot, a lot of features, okay."
149,0.0,0.0,"Everything that you will need, we, 99% we have it."
150,0.0,0.0,"And because that it's very, you know, it's very, you've got a lot of features."
151,0.0,0.0,"So you've got our team with you on a daily basis, okay."
152,0.0,0.0,"You can ask them everything small to show you, they can even do it for you."
153,0.0,0.0,"So you are not alone, okay."
154,0.0,0.0,So we've got really everything that you will need.
155,0.0,0.0,"Yes, okay."
156,0.0,0.0,Thank you.
157,0.0,0.0,"Prices you send me already, yes."
158,0.0,0.0,"I send you prices, yes, if you want to start, you will tell me, okay."
159,0.0,0.0,"I will open a group with the accounting, okay."
160,0.0,0.0,"We will do like, they will do with you, send you a link to put information of your company, whatever you want, you know, for the contract, the digital contract."
161,0.0,0.0,Then you pay the setup fee and then we open for you a group with the support.
162,0.0,0.0,And this is the group that you work all the time.
163,0.0,0.0,"You will need only to buy three domains, okay, they will tell you, the team will tell you."
164,0.0,0.0,"Three domains, one domain is the domain of the network, from where you log in, your partners will log in and everything."
165,0.0,0.0,"One domain for auto log in and one domain for API, okay."
166,0.0,0.0,So they will tell you to buy these three domains.
167,0.0,0.0,"Once you buy the domains, one hour, two hours, you have the system up."
168,0.0,0.0,And then you just need to start integration.
169,0.0,0.0,"Okay, understand."
170,0.0,0.0,"Okay, so whenever you bear in mind that tomorrow and Sunday, as I said, the team is not working."
171,0.0,0.0,"But I'm available, I can send you if you will want the link to fill all the details."
172,0.0,0.0,"Or, you know, in Monday morning, they will set you up the system."
173,0.0,0.0,"Or if you want, you know, whenever you want to tell me, I will, no rush, okay."
174,0.0,0.0,"Okay, okay, thank you."
175,0.0,0.0,We check in also other systems and talking with the team and making decisions about the system.
176,0.0,0.0,"Okay, very good, fair enough."
177,0.0,0.0,Keep you informed.
178,0.0,0.0,"Okay, thank you very much Alex."
179,0.0,0.0,Thank you.
180,0.0,0.0,"Thanks, bye bye."
181,0.0,0.0,"Any questions, you can send me a message, okay?"
182,0.0,0.0,Yes.
183,0.0,0.0,Any more questions?
184,0.0,0.0,Yes.
185,0.0,0.0,Thank you.
186,0.0,0.0,Have a nice day.
187,0.0,0.0,Bye bye.
188,0.0,0.0,[BLANK_AUDIO]
