index,filename,timestamp_seconds,segment_index,segment_start,segment_end,segment_text,visual_group,is_representative,representative_filename,group_size,group_start_seconds,group_end_seconds
18,frame_000044.jpg,45.0,12,41.72,45.72,"Так, для начала, могу я позадавать пару вопросов?",18,True,frame_000044.jpg,4,107.5,115.0
19,frame_000048.jpg,47.5,13,45.72,49.72,С кем я буду сейчас это контактировать?,19,True,frame_000048.jpg,28,117.5,185.0
20,frame_000076.jpg,50.0,,,,,20,True,frame_000076.jpg,1,187.5,187.5
21,frame_000077.jpg,52.5,14,51.72,53.72,"Да, задавай.",21,True,frame_000077.jpg,1,190.0,190.0
22,frame_000078.jpg,55.0,15,53.72,55.72,"Да, ок, супер.",22,True,frame_000078.jpg,1,192.5,192.5
23,frame_000079.jpg,57.5,16,55.72,57.72,Супер.,23,True,frame_000079.jpg,1,195.0,195.0
24,frame_000080.jpg,60.0,17,57.72,61.72,"Позкажите, пожалуйста, под какой проект именно вы рассмотрите систему?",24,True,frame_000080.jpg,2,197.5,200.0
25,frame_000082.jpg,62.5,18,61.72,63.72,Под байнг и подсветку.,25,True,frame_000082.jpg,3,202.5,207.5
26,frame_000085.jpg,65.0,19,63.72,65.72,Под байнг и подсветку?,26,True,frame_000085.jpg,54,210.0,342.5
27,frame_000139.jpg,67.5,20,65.72,67.72,Ок.,27,True,frame_000139.jpg,2,345.0,347.5
28,frame_000141.jpg,70.0,21,67.72,71.72,"Под байнг и сетка уже существующие на рынке, или это будет новый проект?",28,True,frame_000141.jpg,6,350.0,362.5
29,frame_000147.jpg,72.5,22,71.72,73.72,"Нет, это новый проект.",29,True,frame_000147.jpg,1,365.0,365.0
30,frame_000148.jpg,75.0,23,73.72,75.72,Новый проект?,30,True,frame_000148.jpg,4,367.5,375.0
31,frame_000152.jpg,77.5,24,75.72,77.72,"Ок, хорошо.",31,True,frame_000152.jpg,2,377.5,380.0
32,frame_000154.jpg,80.0,25,77.72,81.72,"Скажите, пожалуйста, какие системы вы еще рассмотрите для себя?",32,True,frame_000154.jpg,3,382.5,387.5
33,frame_000157.jpg,82.5,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,33,True,frame_000157.jpg,1,390.0,390.0
34,frame_000158.jpg,85.0,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,34,True,frame_000158.jpg,1,392.5,392.5
35,frame_000159.jpg,87.5,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,35,True,frame_000159.jpg,1,395.0,395.0
36,frame_000160.jpg,90.0,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,36,True,frame_000160.jpg,9,397.5,417.5
37,frame_000169.jpg,92.5,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,37,True,frame_000169.jpg,1,420.0,420.0
38,frame_000170.jpg,95.0,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,38,True,frame_000170.jpg,1,422.5,422.5
39,frame_000171.jpg,97.5,26,81.72,97.72,Мы еще договорились на звонок с seremate и pyrevan.,39,True,frame_000171.jpg,2,425.0,427.5
40,frame_000173.jpg,100.0,28,99.72,103.72,"Ок, хорошо. Вы еще их не видели, верно?",40,True,frame_000173.jpg,1,430.0,430.0
41,frame_000174.jpg,102.5,28,99.72,103.72,"Ок, хорошо. Вы еще их не видели, верно?",41,True,frame_000174.jpg,1,432.5,432.5
42,frame_000175.jpg,105.0,29,103.72,105.72,"Ок, хорошо.",42,True,frame_000175.jpg,2,435.0,437.5
43,frame_000177.jpg,107.5,30,105.72,107.72,"Ок, хорошо.",43,True,frame_000177.jpg,8,440.0,457.5
44,frame_000185.jpg,110.0,31,109.72,113.72,"Так, отлично.",44,True,frame_000185.jpg,1,460.0,460.0
45,frame_000186.jpg,112.5,31,109.72,113.72,"Так, отлично.",45,True,frame_000186.jpg,1,462.5,462.5
46,frame_000187.jpg,115.0,32,113.72,119.72,"Тогда я расширю кран и скажите, когда будет видно.",46,True,frame_000187.jpg,1,465.0,465.0
47,frame_000188.jpg,117.5,32,113.72,119.72,"Тогда я расширю кран и скажите, когда будет видно.",47,True,frame_000188.jpg,1,467.5,467.5
48,frame_000189.jpg,120.0,,,,,48,True,frame_000189.jpg,1,470.0,470.0
49,frame_000190.jpg,122.5,33,121.72,123.72,Видно все.,49,True,frame_000190.jpg,1,472.5,472.5
50,frame_000191.jpg,125.0,34,123.72,125.72,"Есть. Еще один вопрос, который я забыл задать,",50,True,frame_000191.jpg,17,475.0,515.0
51,frame_000208.jpg,127.5,35,125.72,131.72,"в ДНИ, по-моему, вы писали о том, что у вас будет ниша и крипто и гейминг одновременно?",51,True,frame_000208.jpg,2,517.5,520.0
52,frame_000210.jpg,130.0,35,125.72,131.72,"в ДНИ, по-моему, вы писали о том, что у вас будет ниша и крипто и гейминг одновременно?",52,True,frame_000210.jpg,3,522.5,527.5
53,frame_000213.jpg,132.5,,,,,53,True,frame_000213.jpg,1,530.0,530.0
54,frame_000214.jpg,135.0,,,,,54,True,frame_000214.jpg,8,532.5,550.0
55,frame_000222.jpg,137.5,36,135.72,141.72,"И гейминг хотелось бы потенциально иметь, потому что сейчас его нет, но...",55,True,frame_000222.jpg,1,552.5,552.5
56,frame_000223.jpg,140.0,36,135.72,141.72,"И гейминг хотелось бы потенциально иметь, потому что сейчас его нет, но...",56,True,frame_000223.jpg,3,555.0,560.0
57,frame_000226.jpg,142.5,37,141.72,143.72,"Да, я понял.",57,True,frame_000226.jpg,2,562.5,565.0
58,frame_000228.jpg,145.0,38,143.72,149.72,"Ок, это будет, он уже будет, и не хотелось бы потом искать дополнительно еще.",58,True,frame_000228.jpg,1,567.5,567.5
59,frame_000229.jpg,147.5,38,143.72,149.72,"Ок, это будет, он уже будет, и не хотелось бы потом искать дополнительно еще.",59,True,frame_000229.jpg,1,570.0,570.0
60,frame_000230.jpg,150.0,39,149.72,155.72,"Ну, смотрите, у нас вообще эта система, которая сейчас расширил кран,",60,True,frame_000230.jpg,6,572.5,585.0
61,frame_000236.jpg,152.5,39,149.72,155.72,"Ну, смотрите, у нас вообще эта система, которая сейчас расширил кран,",61,True,frame_000236.jpg,1,587.5,587.5
62,frame_000237.jpg,155.0,39,149.72,155.72,"Ну, смотрите, у нас вообще эта система, которая сейчас расширил кран,",62,True,frame_000237.jpg,2,590.0,592.5
63,frame_000239.jpg,157.5,40,155.72,161.72,"это elnopeofilets, которая запилена более под криптуу, под invest и так далее.",63,True,frame_000239.jpg,1,595.0,595.0
64,frame_000240.jpg,160.0,40,155.72,161.72,"это elnopeofilets, которая запилена более под криптуу, под invest и так далее.",64,True,frame_000240.jpg,1,597.5,597.5
65,frame_000241.jpg,162.5,41,161.72,167.72,"Также у нас есть отдельная система, которая запилена больше под гейминг.",65,True,frame_000241.jpg,1,600.0,600.0
66,frame_000242.jpg,165.0,41,161.72,167.72,"Также у нас есть отдельная система, которая запилена больше под гейминг.",66,True,frame_000242.jpg,3,602.5,607.5
67,frame_000245.jpg,167.5,41,161.72,167.72,"Также у нас есть отдельная система, которая запилена больше под гейминг.",67,True,frame_000245.jpg,5,610.0,620.0
68,frame_000250.jpg,170.0,42,167.72,170.72,"Гейминг, бейтинг, дейтинг, не важно.",68,True,frame_000250.jpg,1,622.5,622.5
69,frame_000251.jpg,172.5,43,170.72,172.72,"Все, кроме крипты.",69,True,frame_000251.jpg,3,625.0,630.0
70,frame_000254.jpg,175.0,44,172.72,182.72,"Но криптуу там тоже можно через трекинг прогонять, просто функционал довольно простой для крипты.",70,True,frame_000254.jpg,5,632.5,642.5
71,frame_000259.jpg,177.5,44,172.72,182.72,"Но криптуу там тоже можно через трекинг прогонять, просто функционал довольно простой для крипты.",71,True,frame_000259.jpg,24,645.0,702.5
72,frame_000283.jpg,180.0,44,172.72,182.72,"Но криптуу там тоже можно через трекинг прогонять, просто функционал довольно простой для крипты.",72,True,frame_000283.jpg,1,705.0,705.0
73,frame_000284.jpg,182.5,44,172.72,182.72,"Но криптуу там тоже можно через трекинг прогонять, просто функционал довольно простой для крипты.",73,True,frame_000284.jpg,2,707.5,710.0
74,frame_000286.jpg,185.0,45,182.72,187.72,"То есть elnopeofilets тут полноценный функционал, в iGaming.",74,True,frame_000286.jpg,1,712.5,712.5
75,frame_000287.jpg,187.5,45,182.72,187.72,"То есть elnopeofilets тут полноценный функционал, в iGaming.",75,True,frame_000287.jpg,2,715.0,717.5
76,frame_000289.jpg,190.0,47,189.72,196.72,"Здесь как раз таки вся метрика, все запилено больше под гейминг, да, создание потоков.",76,True,frame_000289.jpg,1,720.0,720.0
77,frame_000290.jpg,192.5,47,189.72,196.72,"Здесь как раз таки вся метрика, все запилено больше под гейминг, да, создание потоков.",77,True,frame_000290.jpg,5,722.5,732.5
78,frame_000295.jpg,195.0,47,189.72,196.72,"Здесь как раз таки вся метрика, все запилено больше под гейминг, да, создание потоков.",78,True,frame_000295.jpg,1,735.0,735.0
79,frame_000296.jpg,197.5,48,196.72,202.72,"Тут можно и поаппи создавать потоки, но как бы основной это клик, по URL-ке.",79,True,frame_000296.jpg,1,737.5,737.5
80,frame_000297.jpg,200.0,48,196.72,202.72,"Тут можно и поаппи создавать потоки, но как бы основной это клик, по URL-ке.",80,True,frame_000297.jpg,2,740.0,742.5
81,frame_000299.jpg,202.5,48,196.72,202.72,"Тут можно и поаппи создавать потоки, но как бы основной это клик, по URL-ке.",81,True,frame_000299.jpg,9,745.0,765.0
82,frame_000308.jpg,205.0,49,202.72,210.72,"Поэтому гейминг, да, можно будет подключить, когда вы будете готовы, вот.",82,True,frame_000308.jpg,14,767.5,800.0
83,frame_000322.jpg,207.5,49,202.72,210.72,"Поэтому гейминг, да, можно будет подключить, когда вы будете готовы, вот.",83,True,frame_000322.jpg,9,802.5,822.5
84,frame_000331.jpg,210.0,49,202.72,210.72,"Поэтому гейминг, да, можно будет подключить, когда вы будете готовы, вот.",84,True,frame_000331.jpg,1,825.0,825.0
85,frame_000332.jpg,212.5,50,210.72,216.72,"Но я думаю, к этому вопросу мы вернемся тогда, когда у вас будет запрос уже именно не был.",85,True,frame_000332.jpg,2,827.5,830.0
86,frame_000334.jpg,215.0,50,210.72,216.72,"Но я думаю, к этому вопросу мы вернемся тогда, когда у вас будет запрос уже именно не был.",86,True,frame_000334.jpg,4,832.5,840.0
87,frame_000338.jpg,217.5,,,,,87,True,frame_000338.jpg,3,842.5,847.5
88,frame_000341.jpg,220.0,51,217.72,220.72,"Ок, тогда переходим к aphelets.",88,True,frame_000341.jpg,10,850.0,872.5
89,frame_000351.jpg,222.5,52,220.72,223.72,Как мы построим делог?,89,True,frame_000351.jpg,8,875.0,892.5
90,frame_000359.jpg,225.0,53,223.72,228.72,"Возможно, у вас есть конкретные вопросы, возможно, в ваших коллег технических есть более конкретные вопросы,",90,True,frame_000359.jpg,1,895.0,895.0
91,frame_000360.jpg,227.5,53,223.72,228.72,"Возможно, у вас есть конкретные вопросы, возможно, в ваших коллег технических есть более конкретные вопросы,",91,True,frame_000360.jpg,1,897.5,897.5
92,frame_000361.jpg,230.0,54,228.72,232.72,"которые я могу ответить, показать, как у нас работает, рассказать более детально.",92,True,frame_000361.jpg,1,900.0,900.0
93,frame_000362.jpg,232.5,54,228.72,232.72,"которые я могу ответить, показать, как у нас работает, рассказать более детально.",93,True,frame_000362.jpg,6,902.5,915.0
94,frame_000368.jpg,235.0,55,232.72,235.72,Может есть ряд прям вопросов каких-то.,94,True,frame_000368.jpg,1,917.5,917.5
95,frame_000369.jpg,237.5,56,235.72,240.72,"Ну, наверное, пока более конкретных вопросов нет, было бы интересно посмотреть и услышать,",95,True,frame_000369.jpg,1,920.0,920.0
96,frame_000370.jpg,240.0,56,235.72,240.72,"Ну, наверное, пока более конкретных вопросов нет, было бы интересно посмотреть и услышать,",96,True,frame_000370.jpg,5,922.5,932.5
97,frame_000375.jpg,242.5,57,240.72,243.72,как у вас реализована там телевизорная функция.,97,True,frame_000375.jpg,1,935.0,935.0
98,frame_000376.jpg,245.0,58,243.72,248.72,"Я на самом деле, прям сильно, так сказать, глубоко не знаком с подобными системами,",98,True,frame_000376.jpg,1,937.5,937.5
99,frame_000377.jpg,247.5,58,243.72,248.72,"Я на самом деле, прям сильно, так сказать, глубоко не знаком с подобными системами,",99,True,frame_000377.jpg,16,940.0,977.5
100,frame_000393.jpg,250.0,59,248.72,253.72,"и будет достаточно полезно, если вы сделаете такой вот explain, если у нас есть запас времени на это.",100,True,frame_000393.jpg,1,980.0,980.0
101,frame_000394.jpg,252.5,59,248.72,253.72,"и будет достаточно полезно, если вы сделаете такой вот explain, если у нас есть запас времени на это.",101,True,frame_000394.jpg,3,982.5,987.5
102,frame_000397.jpg,255.0,60,253.72,257.72,"Да, конечно, у меня есть запас времени, так что все будет.",102,True,frame_000397.jpg,4,990.0,997.5
103,frame_000401.jpg,257.5,60,253.72,257.72,"Да, конечно, у меня есть запас времени, так что все будет.",103,True,frame_000401.jpg,3,1000.0,1005.0
104,frame_000404.jpg,260.0,61,257.72,262.72,"Ок, но в шаринской, всю техническую часть, бессмысленно рассказывать,",104,True,frame_000404.jpg,1,1007.5,1007.5
105,frame_000405.jpg,262.5,61,257.72,262.72,"Ок, но в шаринской, всю техническую часть, бессмысленно рассказывать,",105,True,frame_000405.jpg,4,1010.0,1017.5
106,frame_000409.jpg,265.0,62,262.72,265.72,"потому что это довольно долгие процессы, это за несколько часов,",106,True,frame_000409.jpg,5,1020.0,1030.0
107,frame_000414.jpg,267.5,63,265.72,270.72,но основной функционал обязательно расскажу какие-то вспомогательные вещи тоже.,107,True,frame_000414.jpg,1,1032.5,1032.5
108,frame_000415.jpg,270.0,63,265.72,270.72,но основной функционал обязательно расскажу какие-то вспомогательные вещи тоже.,108,True,frame_000415.jpg,1,1035.0,1035.0
109,frame_000416.jpg,272.5,64,270.72,272.72,"Ок, поехали.",109,True,frame_000416.jpg,4,1037.5,1045.0
110,frame_000420.jpg,275.0,65,272.72,278.72,"Я думаю, что еще моим коллегой будут интересно услышать, возможно, разного рода,",110,True,frame_000420.jpg,3,1047.5,1052.5
111,frame_000423.jpg,277.5,65,272.72,278.72,"Я думаю, что еще моим коллегой будут интересно услышать, возможно, разного рода,",111,True,frame_000423.jpg,2,1055.0,1057.5
112,frame_000425.jpg,280.0,66,278.72,284.72,"специфичные функции, специфичные, я имею в виду, заточенные под специфику,",112,True,frame_000425.jpg,1,1060.0,1060.0
113,frame_000426.jpg,282.5,66,278.72,284.72,"специфичные функции, специфичные, я имею в виду, заточенные под специфику,",113,True,frame_000426.jpg,1,1062.5,1062.5
114,frame_000427.jpg,285.0,67,284.72,287.72,"допустим, той же крипты, то есть, чтобы мы понимали, условно,",114,True,frame_000427.jpg,3,1065.0,1070.0
115,frame_000430.jpg,287.5,67,284.72,287.72,"допустим, той же крипты, то есть, чтобы мы понимали, условно,",115,True,frame_000430.jpg,1,1072.5,1072.5
116,frame_000431.jpg,290.0,68,287.72,291.72,некоторые о вашей утупе на рынке между всеми конфлиентами.,116,True,frame_000431.jpg,33,1075.0,1155.0
117,frame_000464.jpg,292.5,,,,,117,True,frame_000464.jpg,16,1157.5,1195.0
118,frame_000480.jpg,295.0,69,292.72,295.72,"Ок, хорошо.",118,True,frame_000480.jpg,1,1197.5,1197.5
119,frame_000481.jpg,297.5,70,295.72,303.72,"Ок, я тогда начну, если будет вопрос, перебивайте, задавайте, будем отвечать по мере поступления.",119,True,frame_000481.jpg,1,1200.0,1200.0
120,frame_000482.jpg,300.0,70,295.72,303.72,"Ок, я тогда начну, если будет вопрос, перебивайте, задавайте, будем отвечать по мере поступления.",120,True,frame_000482.jpg,6,1202.5,1215.0
121,frame_000488.jpg,302.5,70,295.72,303.72,"Ок, я тогда начну, если будет вопрос, перебивайте, задавайте, будем отвечать по мере поступления.",121,True,frame_000488.jpg,10,1217.5,1240.0
122,frame_000498.jpg,305.0,71,303.72,305.72,"Ок, поехали.",122,True,frame_000498.jpg,2,1242.5,1245.0
123,frame_000500.jpg,307.5,72,305.72,311.72,"Это Dashboard, здесь сохраняется некоторая метрика, которая касается ваших продлигов.",123,True,frame_000500.jpg,2,1247.5,1250.0
124,frame_000502.jpg,310.0,72,305.72,311.72,"Это Dashboard, здесь сохраняется некоторая метрика, которая касается ваших продлигов.",124,True,frame_000502.jpg,11,1252.5,1277.5
125,frame_000513.jpg,312.5,73,311.72,315.72,"Первая метрика — это профиты, то есть, систему умеет читать ваш профит,",125,True,frame_000513.jpg,6,1280.0,1292.5
126,frame_000519.jpg,315.0,73,311.72,315.72,"Первая метрика — это профиты, то есть, систему умеет читать ваш профит,",126,True,frame_000519.jpg,21,1295.0,1345.0
127,frame_000540.jpg,317.5,74,315.72,319.72,"это, по-моему, как для NPR-ка, более, потому что вы там знаете,",127,True,frame_000540.jpg,1,1347.5,1347.5
128,frame_000541.jpg,320.0,75,319.72,323.72,"за сколько вы купили, за сколько вы продали, и собрайте информацию в аналитике,",128,True,frame_000541.jpg,1,1350.0,1350.0
129,frame_000542.jpg,322.5,75,319.72,323.72,"за сколько вы купили, за сколько вы продали, и собрайте информацию в аналитике,",129,True,frame_000542.jpg,1,1352.5,1352.5
130,frame_000543.jpg,325.0,76,323.72,327.72,"как бы вам не нужно вести к сальтаблицу, отдельную для финансов.",130,True,frame_000543.jpg,1,1355.0,1355.0
131,frame_000544.jpg,327.5,76,323.72,327.72,"как бы вам не нужно вести к сальтаблицу, отдельную для финансов.",131,True,frame_000544.jpg,28,1357.5,1425.0
132,frame_000572.jpg,330.0,77,327.72,331.72,"Активные оферы, оферы у нас называются потоки, в собственной говоря,",132,True,frame_000572.jpg,3,1427.5,1432.5
133,frame_000575.jpg,332.5,78,331.72,336.72,"где вы соединяете, у кого вы купили, да, у ваших афилей, так вот, мастеров, поставщиков,",133,True,frame_000575.jpg,7,1435.0,1450.0
134,frame_000582.jpg,335.0,78,331.72,336.72,"где вы соединяете, у кого вы купили, да, у ваших афилей, так вот, мастеров, поставщиков,",134,True,frame_000582.jpg,2,1452.5,1455.0
135,frame_000584.jpg,337.5,79,336.72,344.72,"и кому вы продаете, брокером, нетворком, тем же, как будто еще не важно, не имеет значения, получатели.",135,True,frame_000584.jpg,4,1457.5,1465.0
136,frame_000588.jpg,340.0,79,336.72,344.72,"и кому вы продаете, брокером, нетворком, тем же, как будто еще не важно, не имеет значения, получатели.",136,True,frame_000588.jpg,1,1467.5,1467.5
137,frame_000589.jpg,342.5,79,336.72,344.72,"и кому вы продаете, брокером, нетворком, тем же, как будто еще не важно, не имеет значения, получатели.",137,True,frame_000589.jpg,1,1470.0,1470.0
138,frame_000590.jpg,345.0,,,,,138,True,frame_000590.jpg,2,1472.5,1475.0
139,frame_000592.jpg,347.5,80,345.72,348.72,"Активные, собственно говоря, ваши получатели, дисципенты,",139,True,frame_000592.jpg,1,1477.5,1477.5
140,frame_000593.jpg,350.0,81,348.72,351.72,"и активные ваши поствочки, афилеты. Здесь метрика по регистрации,",140,True,frame_000593.jpg,1,1480.0,1480.0
141,frame_000594.jpg,352.5,82,351.72,354.72,"это по каждому дню краткая информация, сколько было рядов,",141,True,frame_000594.jpg,1,1482.5,1482.5
142,frame_000595.jpg,355.0,83,354.72,358.72,"какая конверсия, сколько было эквизишнеров, это FTT.",142,True,frame_000595.jpg,1,1485.0,1485.0
143,frame_000596.jpg,357.5,83,354.72,358.72,"какая конверсия, сколько было эквизишнеров, это FTT.",143,True,frame_000596.jpg,1,1487.5,1487.5
144,frame_000597.jpg,360.0,84,358.72,361.72,"И Dashboard по fraud-скорингу, он также имеется.",144,True,frame_000597.jpg,6,1490.0,1502.5
145,frame_000603.jpg,362.5,85,361.72,365.72,"Чуть позже объясню, что такое fraud-скоринг, как у нас работает он и так далее.",145,True,frame_000603.jpg,3,1505.0,1510.0
146,frame_000606.jpg,365.0,85,361.72,365.72,"Чуть позже объясню, что такое fraud-скоринг, как у нас работает он и так далее.",146,True,frame_000606.jpg,1,1512.5,1512.5
147,frame_000607.jpg,367.5,86,365.72,369.72,"Далее, папка лиды, здесь папка...",147,True,frame_000607.jpg,4,1515.0,1522.5
148,frame_000611.jpg,370.0,87,369.72,377.72,"Вот там он настраивается и на депозиты, и на лиды по отдельности.",148,True,frame_000611.jpg,1,1525.0,1525.0
149,frame_000612.jpg,372.5,87,369.72,377.72,"Вот там он настраивается и на депозиты, и на лиды по отдельности.",149,True,frame_000612.jpg,2,1527.5,1530.0
150,frame_000614.jpg,375.0,87,369.72,377.72,"Вот там он настраивается и на депозиты, и на лиды по отдельности.",150,True,frame_000614.jpg,1,1532.5,1532.5
151,frame_000615.jpg,377.5,87,369.72,377.72,"Вот там он настраивается и на депозиты, и на лиды по отдельности.",151,True,frame_000615.jpg,2,1535.0,1537.5
152,frame_000617.jpg,380.0,89,379.72,387.72,"Ну вот, income, profit, вот финансовая составляющая, она только депозиты учитывает, или...",152,True,frame_000617.jpg,1,1540.0,1540.0
153,frame_000618.jpg,382.5,89,379.72,387.72,"Ну вот, income, profit, вот финансовая составляющая, она только депозиты учитывает, или...",153,True,frame_000618.jpg,4,1542.5,1550.0
154,frame_000622.jpg,385.0,89,379.72,387.72,"Ну вот, income, profit, вот финансовая составляющая, она только депозиты учитывает, или...",154,True,frame_000622.jpg,1,1552.5,1552.5
155,frame_000623.jpg,387.5,89,379.72,387.72,"Ну вот, income, profit, вот финансовая составляющая, она только депозиты учитывает, или...",155,True,frame_000623.jpg,1,1555.0,1555.0
156,frame_000624.jpg,390.0,90,387.72,390.72,"И депозиты, и лиды.",156,True,frame_000624.jpg,8,1557.5,1575.0
157,frame_000632.jpg,392.5,91,390.72,395.72,"То есть, это можно разограничивать у вас на потоке, сейчас покажу.",157,True,frame_000632.jpg,3,1577.5,1582.5
158,frame_000635.jpg,395.0,91,390.72,395.72,"То есть, это можно разограничивать у вас на потоке, сейчас покажу.",158,True,frame_000635.jpg,1,1585.0,1585.0
159,frame_000636.jpg,397.5,92,395.72,399.72,"Когда вы оставляете прайсы, вы можете разограничивать благодаря сделкам.",159,True,frame_000636.jpg,1,1587.5,1587.5
160,frame_000637.jpg,400.0,93,399.72,402.72,"Сделки CPL, CPA или CERG.",160,True,frame_000637.jpg,5,1590.0,1600.0
161,frame_000642.jpg,402.5,93,399.72,402.72,"Сделки CPL, CPA или CERG.",161,True,frame_000642.jpg,1,1602.5,1602.5
162,frame_000643.jpg,405.0,94,402.72,406.72,И таким образом разограничивайте себе систему вашего профита.,162,True,frame_000643.jpg,1,1605.0,1605.0
163,frame_000644.jpg,407.5,95,406.72,411.72,"Более того, вы можете разограничивать еще и по странам, и по воронкам.",163,True,frame_000644.jpg,1,1607.5,1607.5
164,frame_000645.jpg,410.0,95,406.72,411.72,"Более того, вы можете разограничивать еще и по странам, и по воронкам.",164,True,frame_000645.jpg,2,1610.0,1612.5
165,frame_000647.jpg,412.5,96,411.72,413.72,"То есть, чтобы их структурировали.",165,True,frame_000647.jpg,2,1615.0,1617.5
166,frame_000649.jpg,415.0,97,413.72,419.72,"Допустим, на этой стране одна цена, на другой стране будет другая цена и другая сделка, вообще.",166,True,frame_000649.jpg,1,1620.0,1620.0
167,frame_000650.jpg,417.5,97,413.72,419.72,"Допустим, на этой стране одна цена, на другой стране будет другая цена и другая сделка, вообще.",167,True,frame_000650.jpg,3,1622.5,1627.5
168,frame_000653.jpg,420.0,98,419.72,422.72,Поэтому это все тоже регламентируется.,168,True,frame_000653.jpg,1,1630.0,1630.0
169,frame_000654.jpg,422.5,98,419.72,422.72,Поэтому это все тоже регламентируется.,169,True,frame_000654.jpg,3,1632.5,1637.5
170,frame_000657.jpg,425.0,100,424.72,427.72,"Не к потокам, а к папке лидов.",170,True,frame_000657.jpg,4,1640.0,1647.5
171,frame_000661.jpg,427.5,100,424.72,427.72,"Не к потокам, а к папке лидов.",171,True,frame_000661.jpg,1,1650.0,1650.0
172,frame_000662.jpg,430.0,101,427.72,432.72,"Папка лиды, здесь сохраняется вся информация, которая касается ваших лидов.",172,True,frame_000662.jpg,1,1652.5,1652.5
173,frame_000663.jpg,432.5,101,427.72,432.72,"Папка лиды, здесь сохраняется вся информация, которая касается ваших лидов.",173,True,frame_000663.jpg,22,1655.0,1707.5
174,frame_000685.jpg,435.0,102,432.72,439.72,"Вот, все информации, собственно говоря, которые передаются от ваших хофилитов к вашим респентам, получателям.",174,True,frame_000685.jpg,1,1710.0,1710.0
175,frame_000686.jpg,437.5,102,432.72,439.72,"Вот, все информации, собственно говоря, которые передаются от ваших хофилитов к вашим респентам, получателям.",175,True,frame_000686.jpg,2,1712.5,1715.0
176,frame_000688.jpg,440.0,103,439.72,446.72,"Вот, здесь как раз-таки дополнительные фичи, которые помогут вам для того, чтобы наблюдать следами все окей или не окей.",176,True,frame_000688.jpg,1,1717.5,1717.5
177,frame_000689.jpg,442.5,103,439.72,446.72,"Вот, здесь как раз-таки дополнительные фичи, которые помогут вам для того, чтобы наблюдать следами все окей или не окей.",177,True,frame_000689.jpg,14,1720.0,1752.5
178,frame_000703.jpg,445.0,103,439.72,446.72,"Вот, здесь как раз-таки дополнительные фичи, которые помогут вам для того, чтобы наблюдать следами все окей или не окей.",178,True,frame_000703.jpg,7,1755.0,1770.0
179,frame_000710.jpg,447.5,104,446.72,450.72,"Первая фича, это source-detect.",179,True,frame_000710.jpg,1,1772.5,1772.5
180,frame_000711.jpg,450.0,104,446.72,450.72,"Первая фича, это source-detect.",180,True,frame_000711.jpg,1,1775.0,1775.0
