index,filename,timestamp_seconds,segment_index,segment_start,segment_end,segment_text,visual_group,is_representative,representative_filename,group_size,group_start_seconds,group_end_seconds
64,frame_000283.jpg,160.0,43,159.88,161.96,купить вот сразу же не уходясь с,64,True,frame_000283.jpg,1,705.0,705.0
65,frame_000284.jpg,162.5,44,161.96,165.32,рамки с помощью клауда ли этот,65,True,frame_000284.jpg,1,707.5,707.5
66,frame_000285.jpg,165.0,44,161.96,165.32,рамки с помощью клауда ли этот,66,True,frame_000285.jpg,1,710.0,710.0
67,frame_000286.jpg,167.5,45,165.32,167.64,нейм чипа или динадота и привязать их,67,True,frame_000286.jpg,2,712.5,715.0
68,frame_000288.jpg,170.0,46,167.64,170.32,на клауд на клаудов можно сколько,68,True,frame_000288.jpg,1,717.5,717.5
69,frame_000289.jpg,172.5,47,170.32,173.84,можно тоже серымка купит сама,69,True,frame_000289.jpg,5,720.0,730.0
70,frame_000294.jpg,175.0,48,173.84,176.32,прокинет на клауд на клауде пишет,70,True,frame_000294.jpg,1,732.5,732.5
71,frame_000295.jpg,177.5,49,176.32,178.88,запись для сервера и собственно уже,71,True,frame_000295.jpg,35,735.0,820.0
72,frame_000330.jpg,180.0,50,178.88,182.76,будет готов вот и потом берем просто,72,True,frame_000330.jpg,19,822.5,867.5
73,frame_000349.jpg,182.5,50,178.88,182.76,будет готов вот и потом берем просто,73,True,frame_000349.jpg,1,870.0,870.0
74,frame_000350.jpg,185.0,52,184.64,187.0,добавляем сервер серымка сама туда,74,True,frame_000350.jpg,1,872.5,872.5
75,frame_000351.jpg,187.5,53,187.0,191.76,накладывает нужную панель и в принципе,75,True,frame_000351.jpg,36,875.0,962.5
76,frame_000387.jpg,190.0,53,187.0,191.76,накладывает нужную панель и в принципе,76,True,frame_000387.jpg,11,965.0,990.0
77,frame_000398.jpg,192.5,54,191.76,194.48,можно работать потом просто берем,77,True,frame_000398.jpg,5,992.5,1002.5
78,frame_000403.jpg,195.0,55,194.48,196.48,ландинг выбираем какой мы там домин,78,True,frame_000403.jpg,1,1005.0,1005.0
79,frame_000404.jpg,197.5,56,196.48,199.52,какой приланд если нужен какой ланд,79,True,frame_000404.jpg,3,1007.5,1012.5
80,frame_000407.jpg,200.0,57,199.52,203.28,выбираем ставим и там если нужно там,80,True,frame_000407.jpg,1,1015.0,1015.0
81,frame_000408.jpg,202.5,57,199.52,203.28,выбираем ставим и там если нужно там,81,True,frame_000408.jpg,2,1017.5,1020.0
82,frame_000410.jpg,205.0,58,203.28,206.52,гугл вот у нас пиксель так и все фабашка,82,True,frame_000410.jpg,47,1022.5,1137.5
83,frame_000457.jpg,207.5,59,206.52,211.12,просто пиксель есть нутное клаука еще,83,True,frame_000457.jpg,65,1140.0,1300.0
84,frame_000522.jpg,210.0,59,206.52,211.12,просто пиксель есть нутное клаука еще,84,True,frame_000522.jpg,18,1302.5,1345.0
85,frame_000540.jpg,212.5,60,211.12,213.88,изначально ее делали под гугл,85,True,frame_000540.jpg,1,1347.5,1347.5
86,frame_000541.jpg,215.0,61,213.88,215.96,с стороной не интегрируется да клааками,86,True,frame_000541.jpg,4,1350.0,1357.5
87,frame_000545.jpg,217.5,62,215.96,219.72,да есть можно и можно интегрировать,87,True,frame_000545.jpg,1,1360.0,1360.0
88,frame_000546.jpg,220.0,63,219.72,222.72,хэйт клип ладиум magic check то есть если,88,True,frame_000546.jpg,159,1362.5,1757.5
89,frame_000705.jpg,222.5,63,219.72,222.72,хэйт клип ладиум magic check то есть если,89,True,frame_000705.jpg,7,1760.0,1775.0
90,frame_000712.jpg,225.0,65,224.4,227.32,есть опи то это не составит большого,90,True,frame_000712.jpg,1,1777.5,1777.5
91,frame_000713.jpg,227.5,66,227.32,232.92,труда интегрировать вот изначально,91,True,frame_000713.jpg,36,1780.0,1867.5
92,frame_000749.jpg,230.0,66,227.32,232.92,труда интегрировать вот изначально,92,True,frame_000749.jpg,12,1870.0,1897.5
93,frame_000761.jpg,232.5,66,227.32,232.92,труда интегрировать вот изначально,93,True,frame_000761.jpg,4,1900.0,1907.5
94,frame_000765.jpg,235.0,67,232.92,235.28,клауку наш делали под гугл ее на первое,94,True,frame_000765.jpg,1,1910.0,1910.0
95,frame_000766.jpg,237.5,68,235.28,240.24,время какой-то хватало но сейчас как будто,95,True,frame_000766.jpg,3,1912.5,1917.5
96,frame_000769.jpg,240.0,68,235.28,240.24,время какой-то хватало но сейчас как будто,96,True,frame_000769.jpg,12,1920.0,1947.5
97,frame_000781.jpg,242.5,69,240.24,243.96,не хватает не уверен прям на 100% потому что,97,True,frame_000781.jpg,7,1950.0,1965.0
98,frame_000788.jpg,245.0,70,243.96,246.6,ну короче гугл сильно позапоследнее,98,True,frame_000788.jpg,1,1967.5,1967.5
99,frame_000789.jpg,247.5,71,246.6,249.24,время нейронки и начал внедрять так же,99,True,frame_000789.jpg,15,1970.0,2005.0
100,frame_000804.jpg,250.0,72,249.24,251.56,как фейсбук для фейсбука наши кладки,100,True,frame_000804.jpg,1,2007.5,2007.5
101,frame_000805.jpg,252.5,73,251.56,254.36,хватает вполне то есть прям хватает,101,True,frame_000805.jpg,12,2010.0,2037.5
102,frame_000817.jpg,255.0,74,254.36,256.32,с головой единственное что вы скорее всего,102,True,frame_000817.jpg,1,2040.0,2040.0
103,frame_000818.jpg,257.5,75,256.32,257.88,этим пользоваться не будете потому что,103,True,frame_000818.jpg,7,2042.5,2057.5
104,frame_000825.jpg,260.0,76,257.88,263.04,скорее всего китара будет удобнее то есть,104,True,frame_000825.jpg,1,2060.0,2060.0
105,frame_000826.jpg,262.5,76,257.88,263.04,скорее всего китара будет удобнее то есть,105,True,frame_000826.jpg,3,2062.5,2067.5
106,frame_000829.jpg,265.0,77,263.04,265.44,если там китару используйте чисто,106,True,frame_000829.jpg,2,2070.0,2072.5
107,frame_000831.jpg,267.5,79,267.4,268.96,паладеум какой-то используете то,107,True,frame_000831.jpg,1,2075.0,2075.0
108,frame_000832.jpg,270.0,80,268.96,272.32,возможно я бы за тестию немножко наш,108,True,frame_000832.jpg,1,2077.5,2077.5
109,frame_000833.jpg,272.5,81,272.32,275.0,продукт потому что мы чуть меньше,109,True,frame_000833.jpg,6,2080.0,2092.5
110,frame_000839.jpg,275.0,81,272.32,275.0,продукт потому что мы чуть меньше,110,True,frame_000839.jpg,1,2095.0,2095.0
111,frame_000840.jpg,277.5,82,275.0,277.72,режем трафик чем сам паладеум,111,True,frame_000840.jpg,3,2097.5,2102.5
112,frame_000843.jpg,280.0,83,277.72,281.8,не не у нас китара просто обычно,112,True,frame_000843.jpg,21,2105.0,2155.0
113,frame_000864.jpg,282.5,84,281.8,285.88,клочите вы и хайплик а и клочите,113,True,frame_000864.jpg,2,2157.5,2160.0
114,frame_000866.jpg,285.0,84,281.8,285.88,клочите вы и хайплик а и клочите,114,True,frame_000866.jpg,1,2162.5,2162.5
115,frame_000867.jpg,287.5,85,285.88,287.84,чельсфальт чельсфальт клик насколько,115,True,frame_000867.jpg,5,2165.0,2175.0
116,frame_000872.jpg,290.0,86,287.84,292.04,режет трафик я не знаю но мы прям не,116,True,frame_000872.jpg,3,2177.5,2182.5
117,frame_000875.jpg,292.5,87,292.04,294.88,много по-разному от его зависит ам бывает и,117,True,frame_000875.jpg,1,2185.0,2185.0
118,frame_000876.jpg,295.0,88,294.88,297.72,ну где-то и 30 процентов трафа может,118,True,frame_000876.jpg,1,2187.5,2187.5
119,frame_000877.jpg,297.5,88,294.88,297.72,ну где-то и 30 процентов трафа может,119,True,frame_000877.jpg,2,2190.0,2192.5
120,frame_000879.jpg,300.0,90,299.68,304.84,вот аномалий бывает ну не знаю и захочете,120,True,frame_000879.jpg,1,2195.0,2195.0
121,frame_000880.jpg,302.5,90,299.68,304.84,вот аномалий бывает ну не знаю и захочете,121,True,frame_000880.jpg,2,2197.5,2200.0
122,frame_000882.jpg,305.0,91,304.84,307.0,за тести то есть под гугл это столько,122,True,frame_000882.jpg,1,2202.5,2202.5
123,frame_000883.jpg,307.5,92,307.0,309.88,сфотографа под фейлдашку тут уже как,123,True,frame_000883.jpg,1,2205.0,2205.0
124,frame_000884.jpg,310.0,93,309.88,312.48,кому удобно только на китаре сидит я не,124,True,frame_000884.jpg,1,2207.5,2207.5
125,frame_000885.jpg,312.5,94,312.48,316.64,заставляю переходить вот так но это,125,True,frame_000885.jpg,1,2210.0,2210.0
126,frame_000886.jpg,315.0,94,312.48,316.64,заставляю переходить вот так но это,126,True,frame_000886.jpg,1,2212.5,2212.5
127,frame_000887.jpg,317.5,95,316.64,319.24,про это рассказал давайте в самом,127,True,frame_000887.jpg,1,2215.0,2215.0
128,frame_000888.jpg,320.0,96,319.24,322.12,расскажу как то при себя представляет,128,True,frame_000888.jpg,2,2217.5,2220.0
129,frame_000890.jpg,322.5,97,322.12,325.96,все рамка так у нас выглядит дашборд,129,True,frame_000890.jpg,11,2222.5,2247.5
130,frame_000901.jpg,325.0,97,322.12,325.96,все рамка так у нас выглядит дашборд,130,True,frame_000901.jpg,6,2250.0,2262.5
131,frame_000907.jpg,327.5,98,325.96,330.56,вот тут больше глаз порадовать то есть,131,True,frame_000907.jpg,3,2265.0,2270.0
132,frame_000910.jpg,330.0,98,325.96,330.56,вот тут больше глаз порадовать то есть,132,True,frame_000910.jpg,6,2272.5,2285.0
133,frame_000916.jpg,332.5,99,330.56,333.08,какой у вас показатель это так что более,133,True,frame_000916.jpg,1,2287.5,2287.5
134,frame_000917.jpg,335.0,100,333.08,336.04,детально все можно посмотреть в других,134,True,frame_000917.jpg,1,2290.0,2290.0
135,frame_000918.jpg,337.5,101,336.04,340.44,то есть есть светлая темная тема есть,135,True,frame_000918.jpg,1,2292.5,2292.5
136,frame_000919.jpg,340.0,101,336.04,340.44,то есть есть светлая темная тема есть,136,True,frame_000919.jpg,1,2295.0,2295.0
137,frame_000920.jpg,342.5,102,340.44,345.48,три языка есть уведомления есть как,137,True,frame_000920.jpg,1,2297.5,2297.5
138,frame_000921.jpg,345.0,102,340.44,345.48,три языка есть уведомления есть как,138,True,frame_000921.jpg,5,2300.0,2310.0
139,frame_000926.jpg,347.5,103,345.48,349.8,внутри самосяремки так и в телеграммбот,139,True,frame_000926.jpg,1,2312.5,2312.5
140,frame_000927.jpg,350.0,104,349.8,351.36,можно подключить телеграммбот там,140,True,frame_000927.jpg,4,2315.0,2322.5
141,frame_000931.jpg,352.5,105,351.36,353.64,более обширный список уведомлений вплоть,141,True,frame_000931.jpg,54,2325.0,2457.5
142,frame_000985.jpg,355.0,106,353.64,355.88,до кап допустим у нас есть вот капы можно,142,True,frame_000985.jpg,2,2460.0,2462.5
143,frame_000987.jpg,357.5,107,355.88,359.0,посмотреть можем посмотреть их,143,True,frame_000987.jpg,3,2465.0,2470.0
144,frame_000990.jpg,360.0,108,359.0,361.4,заполненность в телеграммбот можно,144,True,frame_000990.jpg,1,2472.5,2472.5
145,frame_000991.jpg,362.5,109,361.4,364.32,настроить чтобы раз в час приходила,145,True,frame_000991.jpg,9,2475.0,2495.0
146,frame_001000.jpg,365.0,110,364.32,366.84,то катки класс компании у вас включены,146,True,frame_001000.jpg,9,2497.5,2517.5
147,frame_001009.jpg,367.5,111,366.84,371.36,и какая заполненность полка пустом,147,True,frame_001009.jpg,2,2520.0,2522.5
148,frame_001011.jpg,370.0,111,366.84,371.36,и какая заполненность полка пустом,148,True,frame_001011.jpg,63,2525.0,2680.0
149,frame_001074.jpg,372.5,112,371.36,373.68,будет время последнего зашедшего,149,True,frame_001074.jpg,1,2682.5,2682.5
150,frame_001075.jpg,375.0,113,373.68,375.88,леда то есть есть там например кто-то,150,True,frame_001075.jpg,63,2685.0,2840.0
151,frame_001138.jpg,377.5,114,375.88,378.76,из вас большой начальник и ему не,151,True,frame_001138.jpg,1,2842.5,2842.5
152,frame_001139.jpg,380.0,115,378.76,380.56,хочется там постоянно мы заходить,152,True,frame_001139.jpg,5,2845.0,2855.0
153,frame_001144.jpg,382.5,116,380.56,382.72,с мониторитем ку настраивайте себе,153,True,frame_001144.jpg,38,2857.5,2950.0
154,frame_001182.jpg,385.0,118,384.72,388.76,уже там 5 вечера последний лид у вас,154,True,frame_001182.jpg,5,2952.5,2962.5
155,frame_001187.jpg,387.5,118,384.72,388.76,уже там 5 вечера последний лид у вас,155,True,frame_001187.jpg,9,2965.0,2985.0
156,frame_001196.jpg,390.0,119,388.76,392.0,там зашел в одиннадцать утра вот уже,156,True,frame_001196.jpg,40,2987.5,3085.0
157,frame_001236.jpg,392.5,120,392.0,395.0,можно действовать вот и отчитывать,157,True,frame_001236.jpg,58,3087.5,3230.0
158,frame_001294.jpg,395.0,120,392.0,395.0,можно действовать вот и отчитывать,158,True,frame_001294.jpg,5,3232.5,3242.5
159,frame_001299.jpg,397.5,121,395.0,398.24,кого-то вот поэтому это в плане в этом,159,True,frame_001299.jpg,2,3245.0,3247.5
160,frame_001301.jpg,400.0,122,398.24,401.52,плане все удобно вот это то что,160,True,frame_001301.jpg,18,3250.0,3292.5
161,frame_001319.jpg,402.5,123,401.52,406.04,касается кап то есть статистика у нас,161,True,frame_001319.jpg,3,3295.0,3300.0
162,frame_001322.jpg,405.0,123,401.52,406.04,касается кап то есть статистика у нас,162,True,frame_001322.jpg,2,3302.5,3305.0
163,frame_001324.jpg,407.5,124,406.04,408.68,разделена на разделена и под байн,163,True,frame_001324.jpg,1,3307.5,3307.5
164,frame_001325.jpg,410.0,125,408.68,411.88,и под метврик отдельно то есть мы,164,True,frame_001325.jpg,22,3310.0,3362.5
165,frame_001347.jpg,412.5,126,411.88,415.48,полно формате вот таких колонок вот и,165,True,frame_001347.jpg,4,3365.0,3372.5
166,frame_001351.jpg,415.0,126,411.88,415.48,полно формате вот таких колонок вот и,166,True,frame_001351.jpg,6,3375.0,3387.5
167,frame_001357.jpg,417.5,127,415.48,418.08,есть фильтры чтобы вот уже настроить,167,True,frame_001357.jpg,2,3390.0,3392.5
168,frame_001359.jpg,420.0,128,418.08,420.32,конкретно то что вам нужно то есть там,168,True,frame_001359.jpg,192,3395.0,3872.5
169,frame_001551.jpg,422.5,129,420.32,422.64,коберам какой-то воронку или там какого-то,169,True,frame_001551.jpg,2,3875.0,3877.5
170,frame_001553.jpg,425.0,130,422.64,425.72,байра или какого-то вауэба ну короче попав,170,True,frame_001553.jpg,1,3880.0,3880.0
171,frame_001554.jpg,427.5,132,427.28,429.64,ютм метв то есть нас все рамка,171,True,frame_001554.jpg,1,3882.5,3882.5
172,frame_001555.jpg,430.0,133,429.64,433.28,поддерживает создание новых параметров,172,True,frame_001555.jpg,2,3885.0,3887.5
